# R_norm M_norm Z
1.0000000000000000 1.0000000000000000 0.0080302599841005
0.9999999964645632 0.9999999999995000 0.0080302599324272
0.9999999885099947 0.9999999999983750 0.0080302598370302
0.9999999752529124 0.9999999999965000 0.0080302596979097
0.9999999575778142 0.9999999999940000 0.0080302594594174
0.9999999222311111 0.9999999999890000 0.0080302589029356
0.9999998338846966 0.9999999999765000 0.0080302581079623
0.9999997455673264 0.9999999999640000 0.0080302569155036
0.9999995690196576 0.9999999999390000 0.0080302545305911
0.9999992162719396 0.9999999998890000 0.0080302509532310
0.9999987759871830 0.9999999998265000 0.0080302469784104
0.9999983364218304 0.9999999997640000 0.0080302410162100
0.9999974594389740 0.9999999996390000 0.0080302290919294
0.9999957139901786 0.9999999993890000 0.0080302052438556
0.9999922565764825 0.9999999988889999 0.0080301545284756
0.9999848352184016 0.9999999977939799 0.0080300848985817
0.9999776091088075 0.9999999966989598 0.0080299772469908
0.9999630723439155 0.9999999944077159 0.0080298315877489
0.9999492421300248 0.9999999921164721 0.0080296821842012
0.9999353714827920 0.9999999897067279 0.0080295290430530
0.9999221154983229 0.9999999872969837 0.0080294111855486
0.9999151952407555 0.9999999859970589 0.0080293285949109
0.9999084255560525 0.9999999846971340 0.0080292047298535
0.9998953074067900 0.9999999820972845 0.0274405683438994
0.9998698061143206 0.9999999766219115 0.0274405683438994
0.9998577415359297 0.9999999738842250 0.0274412250174652
0.9998518629228245 0.9999999725153818 0.0274412250174652
0.9998460810363763 0.9999999711465385 0.0274417432260149
0.9998336159223100 0.9999999681186391 0.0274417432260149
0.9998215640221739 0.9999999650907397 0.0274421092892270
0.9998098918582456 0.9999999620628404 0.0274424709522510
0.9997985712402365 0.9999999590349410 0.0274428577228101
0.9997921319548854 0.9999999572719278 0.0274428577228101
0.9997857995898435 0.9999999555089146 0.0274428577228101
0.9997734408903797 0.9999999519828884 0.0274432734851533
0.9997498579652894 0.9999999449308359 0.0274436282248109
0.9997385915308443 0.9999999414048096 0.0274440062901163
0.9997276499826707 0.9999999378787834 0.0274444031883111
0.9997170172032775 0.9999999343527571 0.0274444031883111
0.9997066786983594 0.9999999308267309 0.0274444031883111
0.9996825498206854 0.9999999222028846 0.0274448106493789
0.9996710677237194 0.9999999178909614 0.0274448106493789
0.9996599495488870 0.9999999135790383 0.0274451252848105
0.9996387429368526 0.9999999049551920 0.0274451252848105
0.9996286077393239 0.9999999006432688 0.0274452408376693
0.9996187590857960 0.9999998963313457 0.0274456454466102
0.9996070810667166 0.9999998910594528 0.0274457443333228
0.9995957741014875 0.9999998857875598 0.0274458926633918
0.9995741752178217 0.9999998752437740 0.0274459874615512
0.9995537725755925 0.9999998646999881 0.0274460615174950
0.9995439703737229 0.9999998594280952 0.0274460615174950
0.9995344141106094 0.9999998541562023 0.0274797947839088
0.9995130995466160 0.9999998419138827 0.0274798906991675
0.9994928784921659 0.9999998296715631 0.0274798906998234
0.9994716438606663 0.9999998161370726 0.0274798906998234
0.9994614222164518 0.9999998093698272 0.0274798906998234
0.9994514449547497 0.9999998026025819 0.0274799205777757
0.9994301898576478 0.9999997876403639 0.0274800063623486
0.9994099337359490 0.9999997726781459 0.0276403861377923
0.9993885810364053 0.9999997561385231 0.0276403892730526
0.9993682000451586 0.9999997395989003 0.0276405443136686
0.9993517029687101 0.9999997256585136 0.0276406195613630
0.9993357754587773 0.9999997117181268 0.0276407066217679
0.9993203730146341 0.9999996977777401 0.0276407927009162
0.9993054559838099 0.9999996838373534 0.0276409149445459
0.9992836062683201 0.9999996626195281 0.0276410630559536
0.9992626892224842 0.9999996414017028 0.0276411621745922
0.9992405451610988 0.9999996179516508 0.0276412774236502
0.9992193195491162 0.9999995945015988 0.0276413747482539
0.9991968230832432 0.9999995685859826 0.0276414556542324
0.9991752352514892 0.9999995426703664 0.0276415496326632
0.9991523315327138 0.9999995140316197 0.0276416057423566
0.9991303301387114 0.9999994853928730 0.0276416500128872
0.9991069652791938 0.9999994537466952 0.0276416701190923
0.9990844980181276 0.9999994221005174 0.0276416755407515
0.9990606149398669 0.9999993871331166 0.0276416755407515
0.9990376246328408 0.9999993521657159 0.0276416755407515
0.9990131591830845 0.9999993135307615 0.0276416755407515
0.9989895818078364 0.9999992748958072 0.0276416755407515
0.9989644759764932 0.9999992322110779 0.0276416755407515
0.9989402755488315 0.9999991895263486 0.0276416755407515
0.9989145027422008 0.9999991423700585 0.0276416755407515
0.9988896557701591 0.9999990952137684 0.0276416755407515
0.9988631925721378 0.9999990431204673 0.0276416755407515
0.9988376762849044 0.9999989910271662 0.0276416755407515
0.9988104966460651 0.9999989334832031 0.0276416755407515
0.9987842833544310 0.9999988759392401 0.0276416755407515
0.9987563554940487 0.9999988123778226 0.0276416755407515
0.9987294141389360 0.9999987488164052 0.0276416755407515
0.9987007073688796 0.9999986786121570 0.0276416755407515
0.9986730123470087 0.9999986084079088 0.0276416755407515
0.9986435029716926 0.9999985308708688 0.0276416755407515
0.9986150321580948 0.9999984533338288 0.0276416755407515
0.9985846951437326 0.9999983677028281 0.0276416755407515
0.9985554222106962 0.9999982820718275 0.0276416755407515
0.9985242278297879 0.9999981875071693 0.0276416755407515
0.9984941230761151 0.9999980929425111 0.0276416755407515
0.9984620390827523 0.9999979885179210 0.0276416755407515
0.9984310711656352 0.9999978840933309 0.0276416755407515
0.9983980646570519 0.9999977687871030 0.0276416755407515
0.9983662025051172 0.9999976534808751 0.0276416755407515
0.9983322405719136 0.9999975261661028 0.0276416755407515
0.9982994514022242 0.9999973988513305 0.0276416755407515
