              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               9  0.34818082E+07  0.52827594E-03  0.27146140E-06 -0.56571288E+01 -0.16098549E+01 -0.83418853E-03  0.11328032E+00 -0.39689892E+00 -0.45828589E-03 -0.56569006E+01 -0.16103942E+01 -0.14328594E-02 -0.30593094E+00  0.17424137E-01  0.95526099E+00  0.52854740E-03
               1               2  0.76390058E+07  0.79311741E-03  0.87742026E-05 -0.37472914E+01 -0.42442904E+01 -0.20009426E-02  0.32673424E+00 -0.28569091E+00  0.30536547E-02 -0.37464959E+01 -0.42446719E+01 -0.16039915E-02 -0.74564273E+00  0.36278807E+00 -0.28664206E+00  0.80189161E-03
