              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               3               5  0.10830516E+07  0.48570052E-05  0.21641608E-04 -0.34487211E+01  0.25506897E+01  0.70627219E-01 -0.19730967E+00  0.45179262E-01  0.25743259E+00 -0.34486794E+01  0.25508152E+01  0.70623425E-01 -0.30712287E+00 -0.48869572E+00 -0.63754548E-01  0.20939251E-03
               1              10  0.60766134E+07  0.68620070E-03  0.73215471E-06  0.58222415E+01  0.15543321E+01 -0.51649689E-02 -0.10214454E+00  0.39279843E+00 -0.12412359E-02  0.58224830E+01  0.15544002E+01 -0.53964916E-02 -0.18048953E+01  0.68164757E+00  0.10172119E+01  0.68693285E-03
