              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1              10  0.44904155E+07  0.58272585E-03  0.73215471E-06  0.22806862E+00 -0.58663632E+01 -0.49580810E-03  0.41136806E+00  0.17356617E-01  0.12466775E-02  0.22774892E+00 -0.58662608E+01 -0.48148468E-03  0.10791574E+01 -0.12888079E+01 -0.11478175E+01  0.58345801E-03
               1               9  0.58766811E+07  0.67641278E-03  0.12430698E-05  0.19811352E+01 -0.54059012E+01  0.99959197E-03  0.39184225E+00  0.14102080E+00 -0.14292837E-02  0.19806295E+01 -0.54063881E+01  0.45579175E-03  0.31741946E+00  0.70290186E+00  0.10996034E+01  0.67765585E-03
               5               7  0.93235923E+07  0.21641608E-04  0.46797742E-05 -0.30167677E+01 -0.73332951E+00  0.30955918E-02  0.60821443E-01 -0.64027266E+00  0.68890576E-02 -0.30168961E+01 -0.73331754E+00  0.31079078E-02  0.58092378E+00 -0.27153673E+00 -0.31404620E-01  0.82640059E-03
