              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               7  0.91218021E+06  0.21624600E-03  0.12718970E-05  0.59409921E+01 -0.19590259E+01  0.00000000E+00  0.12557263E+00  0.38379468E+00  0.00000000E+00  0.59410275E+01 -0.19584065E+01  0.00000000E+00 -0.39189977E+00 -0.27641571E+00  0.00000000E+00  0.21751789E-03
               6               9  0.96731417E+06  0.40863207E-05  0.27146140E-06  0.18471025E+01  0.33080553E+01  0.00000000E+00 -0.43640666E+00  0.24253708E+00  0.00000000E+00  0.18470561E+01  0.33080080E+01  0.00000000E+00 -0.36532704E+00  0.59801901E+00  0.00000000E+00  0.22611236E-03
               1              10  0.11328203E+07  0.25130800E-03  0.15513806E-06 -0.10529899E+01 -0.62513904E+01  0.00000000E+00  0.39219843E+00 -0.61878682E-01  0.00000000E+00 -0.10530502E+01 -0.62507386E+01  0.00000000E+00  0.48398781E+00 -0.93246995E+00  0.00000000E+00  0.25146314E-03
               1               4  0.15765067E+07  0.31478035E-03  0.10324530E-06 -0.24913336E+01 -0.57496998E+01  0.00000000E+00  0.36655040E+00 -0.15756251E+00  0.00000000E+00 -0.24907585E+01 -0.57492715E+01  0.00000000E+00  0.37985957E+00 -0.10968224E+01  0.00000000E+00  0.31488359E-03
