              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               6               7  0.11179217E+07  0.40863207E-05  0.12718970E-05  0.36050967E+01 -0.15980925E+01  0.00000000E+00  0.16355714E+00  0.52685378E+00  0.00000000E+00  0.36050542E+01 -0.15980274E+01  0.00000000E+00  0.36969780E+00  0.21797154E+00  0.00000000E+00  0.24783986E-03
               1               6  0.11773791E+07  0.25671426E-03  0.53582178E-05  0.38106612E+01 -0.48068520E+01  0.00000000E+00  0.29968092E+00  0.24782100E+00  0.00000000E+00  0.38105041E+01 -0.48075418E+01  0.00000000E+00  0.11412146E+01  0.45031935E+00  0.00000000E+00  0.26207248E-03
               1               3  0.17720666E+07  0.34500424E-03  0.53069449E-06  0.14354329E+01  0.54401826E+01  0.00000000E+00 -0.40764131E+00  0.10305529E+00  0.00000000E+00  0.14361452E+01  0.54401465E+01  0.00000000E+00 -0.13932932E+01  0.82194883E-01  0.00000000E+00  0.34553493E-03
               9               8  0.21254855E+07  0.27146140E-06  0.53532647E-06  0.28022915E+01 -0.10256676E+01  0.00000000E+00  0.19004601E+00  0.41392844E+00  0.00000000E+00  0.28022917E+01 -0.10257089E+01  0.00000000E+00  0.22837847E+00  0.60888286E+00  0.00000000E+00  0.39012941E-03
