              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               9  0.52673776E+06  0.15312191E-03  0.27146140E-06 -0.26399879E+01 -0.57368377E+01  0.00000000E+00  0.36306543E+00 -0.16655732E+00  0.00000000E+00 -0.26395957E+01 -0.57372516E+01  0.00000000E+00 -0.34497485E+00  0.21228311E-01  0.00000000E+00  0.15339337E-03
               8              10  0.53612632E+06  0.53532647E-06  0.15513806E-06 -0.32665986E+01  0.10742384E+01  0.00000000E+00 -0.12764570E+00 -0.53652422E+00  0.00000000E+00 -0.32665803E+01  0.10742050E+01  0.00000000E+00 -0.27768282E+00 -0.41878590E+00  0.00000000E+00  0.15499371E-03
               7               8  0.54797493E+06  0.12718970E-05  0.69046453E-06 -0.52229712E+00  0.37642117E+01  0.00000000E+00 -0.57828521E+00 -0.33186696E-01  0.00000000E+00 -0.52235130E+00  0.37642303E+01  0.00000000E+00 -0.36025100E+00 -0.18420592E+00  0.00000000E+00  0.15700874E-03
