              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               3               4  0.60855165E+06  0.53069449E-06  0.10324530E-06 -0.69546308E+01 -0.58695295E+01  0.00000000E+00  0.24465118E+00 -0.23812497E+00  0.00000000E+00 -0.69545995E+01 -0.58695089E+01  0.00000000E+00  0.83243247E-01 -0.32635222E+00  0.00000000E+00  0.16696558E-03
               6               7  0.11203946E+07  0.40863207E-05  0.12718970E-05  0.39498327E+01  0.13743008E+01  0.00000000E+00 -0.12668820E+00  0.36356374E+00  0.00000000E+00  0.39499044E+01  0.13742686E+01  0.00000000E+00 -0.19648673E+00  0.72912564E+00  0.00000000E+00  0.24821054E-03
              10               8  0.11206526E+07  0.15513806E-06  0.53532647E-06  0.29174723E+01  0.14456348E+01  0.00000000E+00 -0.30203983E+00  0.63578765E+00  0.00000000E+00  0.29174365E+01  0.14456472E+01  0.00000000E+00 -0.24651261E+00  0.44845538E+00  0.00000000E+00  0.24824928E-03
