              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               9  0.67295078E+06  0.17769077E-03  0.27146140E-06  0.40276993E+00 -0.62728713E+01  0.00000000E+00  0.39747867E+00  0.26232276E-01  0.00000000E+00  0.40217247E+00 -0.62728204E+01  0.00000000E+00  0.77707845E+00 -0.64434515E+00  0.00000000E+00  0.17796223E-03
               7              10  0.20113757E+07  0.12718970E-05  0.15513806E-06 -0.79507945E+00 -0.33629318E+01  0.00000000E+00  0.53571946E+00 -0.14654817E+00  0.00000000E+00 -0.79503761E+00 -0.33629548E+01  0.00000000E+00  0.42508397E+00  0.71406974E-01  0.00000000E+00  0.37037570E-03
               1               4  0.23741781E+07  0.41388265E-03  0.10324530E-06  0.56952278E+01  0.18223864E+01  0.00000000E+00 -0.12403908E+00  0.38994561E+00  0.00000000E+00  0.56957867E+01  0.18218642E+01  0.00000000E+00 -0.93562785E+00  0.10515242E+01  0.00000000E+00  0.41398590E-03
               1               8  0.70148373E+07  0.76550633E-03  0.53532647E-06  0.51157058E+01  0.23906344E+01  0.00000000E+00 -0.17737834E+00  0.38109395E+00  0.00000000E+00  0.51166124E+01  0.23909777E+01  0.00000000E+00 -0.75538600E+00  0.14975327E+01  0.00000000E+00  0.76604166E-03
