              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               8               9  0.53019772E+06  0.53532647E-06  0.27146140E-06  0.31893828E+01  0.14247429E+01  0.00000000E+00 -0.19933277E+00  0.42906954E+00  0.00000000E+00  0.31893575E+01  0.14247083E+01  0.00000000E+00 -0.30308943E+00  0.59332508E+00  0.00000000E+00  0.15371228E-03
               1              10  0.86074500E+06  0.20812137E-03  0.15513806E-06  0.62202346E+01  0.44124200E+00  0.00000000E+00 -0.27443608E-01  0.40054138E+00  0.00000000E+00  0.62208616E+01  0.44121032E+00  0.00000000E+00 -0.41871183E+00 -0.32062757E+00  0.00000000E+00  0.20827651E-03
               1               7  0.11551388E+07  0.25355414E-03  0.12718970E-05 -0.33583696E+01  0.52362313E+01  0.00000000E+00 -0.33296854E+00 -0.21653026E+00  0.00000000E+00 -0.33577378E+01  0.52363923E+01  0.00000000E+00 -0.12172802E+01 -0.14974367E+00  0.00000000E+00  0.25482603E-03
               1               4  0.20535933E+07  0.37675583E-03  0.10324530E-06 -0.36683020E+00 -0.59586165E+01  0.00000000E+00  0.40862602E+00 -0.24724128E-01  0.00000000E+00 -0.36611085E+00 -0.59588496E+01  0.00000000E+00 -0.51263589E+00  0.35840681E+00  0.00000000E+00  0.37685907E-03
