              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               9  0.61367427E+06  0.16782391E-03  0.27146140E-06  0.62783685E+01  0.61977905E+00  0.00000000E+00 -0.37659361E-01  0.39556801E+00  0.00000000E+00  0.62788692E+01  0.62009057E+00  0.00000000E+00 -0.75400800E+00  0.66460362E+00  0.00000000E+00  0.16809538E-03
               8              10  0.87837249E+06  0.53532647E-06  0.15513806E-06  0.26225703E+01 -0.20503766E+01  0.00000000E+00  0.39290115E+00  0.43850841E+00  0.00000000E+00  0.26226070E+01 -0.20503682E+01  0.00000000E+00  0.20190705E+00  0.40969933E+00  0.00000000E+00  0.21118875E-03
               6               7  0.10189734E+07  0.40863207E-05  0.12718970E-05  0.18971439E+01 -0.30810489E+01  0.00000000E+00  0.46185204E+00  0.19279985E+00  0.00000000E+00  0.18970965E+01 -0.30811084E+01  0.00000000E+00  0.39196406E+00  0.56224117E+00  0.00000000E+00  0.23309253E-03
               1               4  0.63718851E+07  0.73326127E-03  0.10324530E-06  0.19902842E+01 -0.53166206E+01  0.00000000E+00  0.39305806E+00  0.14716666E+00  0.00000000E+00  0.19896252E+01 -0.53173109E+01  0.00000000E+00  0.13429966E+01  0.94753685E+00  0.00000000E+00  0.73336451E-03
