              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               1               8  0.87424760E+06  0.21026338E-03  0.53532647E-06 -0.33453703E+00  0.62602793E+01  0.00000000E+00 -0.39974134E+00 -0.23567883E-01  0.00000000E+00 -0.33499554E+00  0.62598602E+01  0.00000000E+00  0.27235832E+00  0.45275754E+00  0.00000000E+00  0.21079870E-03
               4               5  0.10104391E+07  0.10324530E-06  0.20832059E-04  0.41125158E+01  0.21568452E+01  0.00000000E+00 -0.83790030E+00  0.69189448E+00  0.00000000E+00  0.41124250E+01  0.21568558E+01  0.00000000E+00 -0.22171714E+00  0.40521716E+00  0.00000000E+00  0.23203345E-03
               6               7  0.10906392E+07  0.40863207E-05  0.12718970E-05 -0.30467499E+01  0.26569603E+01  0.00000000E+00 -0.28692132E+00 -0.46750735E+00  0.00000000E+00 -0.30467300E+01  0.26568847E+01  0.00000000E+00 -0.29388891E+00 -0.90418392E-01  0.00000000E+00  0.24424937E-03
               9               6  0.15540045E+07  0.27146140E-06  0.53582178E-05 -0.44969410E+01  0.25894996E+01  0.00000000E+00 -0.52575125E+00 -0.12810669E+00  0.00000000E+00 -0.44970071E+01  0.25894881E+01  0.00000000E+00 -0.20209886E+00 -0.38611246E+00  0.00000000E+00  0.31087567E-03
