              #1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19              20              21              22              23              24              25              26              27              28              29              30              31              32              33              34              35              36              37              38              39              40
            #id0             id1            time              m0              m1               x               y               z              vx              vy              vz              x0              y0              z0             vx0             vy0             vz0              x1              y1              z1             vx1             vy1             vz1              xs              ys              zs             vxs             vys             vzs
               5               8  0.65834833E+06  0.20832059E-04  0.53532647E-06 -0.48830696E+01  0.14024195E+00  0.00000000E+00 -0.29775233E-01 -0.45399598E+00  0.00000000E+00 -0.48831540E+01  0.14018740E+00  0.00000000E+00  0.60718135E+00 -0.28947409E+00  0.00000000E+00  0.17527240E-03
               1               9  0.11084730E+07  0.24641463E-03  0.27146140E-06 -0.56512429E+01  0.25309924E+01  0.00000000E+00 -0.16445746E+00 -0.36651540E+00  0.00000000E+00 -0.56509487E+01  0.25315519E+01  0.00000000E+00 -0.49745475E-01 -0.12436678E+01  0.00000000E+00  0.24668609E-03
               3               4  0.20459988E+07  0.53069449E-06  0.10324530E-06 -0.64486224E+01 -0.63906958E+01  0.00000000E+00  0.21144739E+00 -0.24912973E+00  0.00000000E+00 -0.64486442E+01 -0.63907255E+01  0.00000000E+00  0.36900060E+00 -0.15133545E+00  0.00000000E+00  0.37465675E-03
               1              10  0.11918833E+08  0.91721556E-03  0.15513806E-06 -0.55460071E+01 -0.18436630E-01  0.00000000E+00  0.15898174E-02 -0.42501498E+00  0.00000000E+00 -0.55453597E+01 -0.19200422E-01  0.00000000E+00 -0.19097861E-02  0.92993020E+00  0.00000000E+00  0.91737070E-03
